Timestamp,Radiowa 20B CH kW
2022-03-06T10:00:00+01:00 Warsaw,17.34094066428129
2022-03-06T11:00:00+01:00 Warsaw,16.62240655172076
2022-03-06T12:00:00+01:00 Warsaw,15.580576923374778
2022-03-06T13:00:00+01:00 Warsaw,15.788601970355346
2022-03-06T14:00:00+01:00 Warsaw,16.897842210668895
2022-03-06T15:00:00+01:00 Warsaw,17.885736967821913
2022-03-06T16:00:00+01:00 Warsaw,19.076825907726136
2022-03-06T17:00:00+01:00 Warsaw,20.342544329640884
2022-03-06T18:00:00+01:00 Warsaw,20.87689258996811
2022-03-06T19:00:00+01:00 Warsaw,21.241085877136225
2022-03-06T20:00:00+01:00 Warsaw,21.55612165068754
2022-03-06T21:00:00+01:00 Warsaw,22.17139480268072
2022-03-06T22:00:00+01:00 Warsaw,22.80300224370151
2022-03-06T23:00:00+01:00 Warsaw,22.043371071969105
2022-03-07T00:00:00+01:00 Warsaw,22.05481491883596
2022-03-07T01:00:00+01:00 Warsaw,21.792103548783945
2022-03-07T02:00:00+01:00 Warsaw,21.961580157555915
2022-03-07T03:00:00+01:00 Warsaw,22.013196759724323
2022-03-07T04:00:00+01:00 Warsaw,21.976082601600226
2022-03-07T05:00:00+01:00 Warsaw,23.062645199587422
2022-03-07T06:00:00+01:00 Warsaw,23.646673016914615
2022-03-07T07:00:00+01:00 Warsaw,22.766873457197566
2022-03-07T08:00:00+01:00 Warsaw,17.12124041308959
2022-03-07T09:00:00+01:00 Warsaw,13.135399762953506
2022-03-07T10:00:00+01:00 Warsaw,14.203658230583505
2022-03-07T11:00:00+01:00 Warsaw,14.19200157719409
2022-03-07T12:00:00+01:00 Warsaw,14.20964754218988
2022-03-07T13:00:00+01:00 Warsaw,12.814904429578489
2022-03-07T14:00:00+01:00 Warsaw,12.684831207176048
2022-03-07T15:00:00+01:00 Warsaw,13.739066274448362
2022-03-07T16:00:00+01:00 Warsaw,14.530140369238678
2022-03-07T17:00:00+01:00 Warsaw,16.677334157754977
2022-03-07T18:00:00+01:00 Warsaw,18.84135116683554
2022-03-07T19:00:00+01:00 Warsaw,18.805173857309754
2022-03-07T20:00:00+01:00 Warsaw,20.030379313698642
2022-03-07T21:00:00+01:00 Warsaw,21.551146222925524
2022-03-07T22:00:00+01:00 Warsaw,21.74956188733674
2022-03-07T23:00:00+01:00 Warsaw,22.405639140157447
2022-03-08T00:00:00+01:00 Warsaw,24.026860243145123
2022-03-08T01:00:00+01:00 Warsaw,25.001320121877725
2022-03-08T02:00:00+01:00 Warsaw,25.740832700380576
2022-03-08T03:00:00+01:00 Warsaw,26.169233596470622
2022-03-08T04:00:00+01:00 Warsaw,26.739797142357734
2022-03-08T05:00:00+01:00 Warsaw,27.15843928731812
2022-03-08T06:00:00+01:00 Warsaw,26.788037593141436
2022-03-08T07:00:00+01:00 Warsaw,24.658326045420647
2022-03-08T08:00:00+01:00 Warsaw,23.03915554828713
2022-03-08T09:00:00+01:00 Warsaw,22.26798902483088
2022-03-08T10:00:00+01:00 Warsaw,20.35542331314147
2022-03-08T11:00:00+01:00 Warsaw,18.30873766702469
2022-03-08T12:00:00+01:00 Warsaw,15.830337711448813
2022-03-08T13:00:00+01:00 Warsaw,14.306499985553705
2022-03-08T14:00:00+01:00 Warsaw,13.359002651513569
2022-03-08T15:00:00+01:00 Warsaw,13.570182871949735
2022-03-08T16:00:00+01:00 Warsaw,14.60353929053854
2022-03-08T17:00:00+01:00 Warsaw,14.930403658509256
2022-03-08T18:00:00+01:00 Warsaw,15.922081950130284
2022-03-08T19:00:00+01:00 Warsaw,16.295628494465795
2022-03-08T20:00:00+01:00 Warsaw,17.692751267353692
2022-03-08T21:00:00+01:00 Warsaw,17.447657597793473
2022-03-08T22:00:00+01:00 Warsaw,17.02082944174166
2022-03-08T23:00:00+01:00 Warsaw,19.0258362072927
2022-03-09T00:00:00+01:00 Warsaw,17.66980901800262
2022-03-09T01:00:00+01:00 Warsaw,20.066313143549145
2022-03-09T02:00:00+01:00 Warsaw,19.248393952303044
2022-03-09T03:00:00+01:00 Warsaw,20.537122635081964
2022-03-09T04:00:00+01:00 Warsaw,18.3589525840951
2022-03-09T05:00:00+01:00 Warsaw,18.628341094167144
2022-03-09T06:00:00+01:00 Warsaw,18.73254374967681
2022-03-09T07:00:00+01:00 Warsaw,17.185412616160814
2022-03-09T08:00:00+01:00 Warsaw,14.449191692046178
2022-03-09T09:00:00+01:00 Warsaw,12.134610007958335
2022-03-09T10:00:00+01:00 Warsaw,10.334157593220839
2022-03-09T11:00:00+01:00 Warsaw,9.32995903646946
2022-03-09T12:00:00+01:00 Warsaw,9.185418773929909
2022-03-09T13:00:00+01:00 Warsaw,10.155114434514516
2022-03-09T14:00:00+01:00 Warsaw,11.495962017980622
2022-03-09T15:00:00+01:00 Warsaw,12.441837702611346
2022-03-09T16:00:00+01:00 Warsaw,14.975629255006709
2022-03-09T17:00:00+01:00 Warsaw,16.831966564178465
2022-03-09T18:00:00+01:00 Warsaw,17.455870457556514
2022-03-09T19:00:00+01:00 Warsaw,18.057444988473254
2022-03-09T20:00:00+01:00 Warsaw,18.622082627410137
2022-03-09T21:00:00+01:00 Warsaw,19.474452593179766
2022-03-09T22:00:00+01:00 Warsaw,20.555089614604753
2022-03-09T23:00:00+01:00 Warsaw,22.623453401605683
2022-03-10T00:00:00+01:00 Warsaw,23.965962379192863
2022-03-10T01:00:00+01:00 Warsaw,25.13376680153829
2022-03-10T02:00:00+01:00 Warsaw,26.28007760411722
2022-03-10T03:00:00+01:00 Warsaw,27.347819224966894
2022-03-10T04:00:00+01:00 Warsaw,27.81804583655463
2022-03-10T05:00:00+01:00 Warsaw,28.595626977916123
2022-03-10T06:00:00+01:00 Warsaw,28.149998060972603
2022-03-10T07:00:00+01:00 Warsaw,26.688451076577266
2022-03-10T08:00:00+01:00 Warsaw,20.778620660838012
2022-03-10T09:00:00+01:00 Warsaw,18.04295686188892
2022-03-10T10:00:00+01:00 Warsaw,20.53626884413822
2022-03-10T11:00:00+01:00 Warsaw,20.177335560891873
2022-03-10T12:00:00+01:00 Warsaw,19.262703506296432
2022-03-10T13:00:00+01:00 Warsaw,18.20500975207288
2022-03-10T14:00:00+01:00 Warsaw,17.26820164818381
2022-03-10T15:00:00+01:00 Warsaw,17.41187912691186
2022-03-10T16:00:00+01:00 Warsaw,18.667855609646548
2022-03-10T17:00:00+01:00 Warsaw,21.185494407790465
2022-03-10T18:00:00+01:00 Warsaw,22.70084063619998
2022-03-10T19:00:00+01:00 Warsaw,23.74673100560572
2022-03-10T20:00:00+01:00 Warsaw,24.737334921523374
2022-03-10T21:00:00+01:00 Warsaw,25.147377225584453
2022-03-10T22:00:00+01:00 Warsaw,25.773348365571763
2022-03-10T23:00:00+01:00 Warsaw,26.26353040675795
2022-03-11T00:00:00+01:00 Warsaw,26.65477724212187
2022-03-11T01:00:00+01:00 Warsaw,27.117600579447217
2022-03-11T02:00:00+01:00 Warsaw,29.135108896290816
2022-03-11T03:00:00+01:00 Warsaw,30.729197521130246
2022-03-11T04:00:00+01:00 Warsaw,31.381162241855623
2022-03-11T05:00:00+01:00 Warsaw,31.53120535003319
2022-03-11T06:00:00+01:00 Warsaw,31.40528209098716
2022-03-11T07:00:00+01:00 Warsaw,28.951698850022424
2022-03-11T08:00:00+01:00 Warsaw,21.140126078753422
2022-03-11T09:00:00+01:00 Warsaw,17.668308823528275
2022-03-11T10:00:00+01:00 Warsaw,20.024942000695166
2022-03-11T11:00:00+01:00 Warsaw,18.946074798875596
2022-03-11T12:00:00+01:00 Warsaw,17.94910816320824
2022-03-11T13:00:00+01:00 Warsaw,16.895593611620406
2022-03-11T14:00:00+01:00 Warsaw,15.934420938198004
2022-03-11T15:00:00+01:00 Warsaw,15.018765148500918
2022-03-11T16:00:00+01:00 Warsaw,16.11067959702709
2022-03-11T17:00:00+01:00 Warsaw,18.787860228783554
2022-03-11T18:00:00+01:00 Warsaw,22.384351429868147
2022-03-11T19:00:00+01:00 Warsaw,24.3241845854013
2022-03-11T20:00:00+01:00 Warsaw,25.42750876141919
2022-03-11T21:00:00+01:00 Warsaw,26.023351191728207
2022-03-11T22:00:00+01:00 Warsaw,26.244254111824215
2022-03-11T23:00:00+01:00 Warsaw,26.479488183769917
2022-03-12T00:00:00+01:00 Warsaw,27.662815526822257
2022-03-12T01:00:00+01:00 Warsaw,28.388573533813158
2022-03-12T02:00:00+01:00 Warsaw,29.28341347085105
2022-03-12T03:00:00+01:00 Warsaw,29.94851102823681
2022-03-12T04:00:00+01:00 Warsaw,30.620298182593448
2022-03-12T05:00:00+01:00 Warsaw,31.210409931827474
2022-03-12T06:00:00+01:00 Warsaw,31.024851534496857
2022-03-12T07:00:00+01:00 Warsaw,28.208746299453722
2022-03-12T08:00:00+01:00 Warsaw,18.450805453878516
2022-03-12T09:00:00+01:00 Warsaw,12.603634228891798
2022-03-12T10:00:00+01:00 Warsaw,15.35908583107449
2022-03-12T11:00:00+01:00 Warsaw,15.044338398588293
2022-03-12T12:00:00+01:00 Warsaw,14.122911091276052
2022-03-12T13:00:00+01:00 Warsaw,12.62545545266366
2022-03-12T14:00:00+01:00 Warsaw,11.333147761083362
2022-03-12T15:00:00+01:00 Warsaw,10.146812784159625
2022-03-12T16:00:00+01:00 Warsaw,10.648250563777523
2022-03-12T17:00:00+01:00 Warsaw,14.796070447948244
2022-03-12T18:00:00+01:00 Warsaw,18.78308345395989
2022-03-12T19:00:00+01:00 Warsaw,20.644048146279875
2022-03-12T20:00:00+01:00 Warsaw,21.699808840929517
2022-03-12T21:00:00+01:00 Warsaw,23.420942019557657
2022-03-12T22:00:00+01:00 Warsaw,24.913817927369365
2022-03-12T23:00:00+01:00 Warsaw,25.800060365078625
2022-03-13T00:00:00+01:00 Warsaw,26.4173964863265
2022-03-13T01:00:00+01:00 Warsaw,27.078913625567044
2022-03-13T02:00:00+01:00 Warsaw,27.553915612551904
2022-03-13T03:00:00+01:00 Warsaw,27.882523458401362
2022-03-13T04:00:00+01:00 Warsaw,27.000104396070967
2022-03-13T05:00:00+01:00 Warsaw,25.378073264799422
2022-03-13T06:00:00+01:00 Warsaw,25.41795624288144
2022-03-13T07:00:00+01:00 Warsaw,23.18157492247684
2022-03-13T08:00:00+01:00 Warsaw,14.001094688918029
2022-03-13T09:00:00+01:00 Warsaw,9.734234360492314
2022-03-13T10:00:00+01:00 Warsaw,11.303550487852602
2022-03-13T11:00:00+01:00 Warsaw,10.57325562539807
2022-03-13T12:00:00+01:00 Warsaw,9.272216020316884
2022-03-13T13:00:00+01:00 Warsaw,8.21284184282356
2022-03-13T14:00:00+01:00 Warsaw,7.695328867938784
2022-03-13T15:00:00+01:00 Warsaw,7.65411043272973
2022-03-13T16:00:00+01:00 Warsaw,8.986336147408428
2022-03-13T17:00:00+01:00 Warsaw,11.69337479094223
2022-03-13T18:00:00+01:00 Warsaw,14.167722195893157
2022-03-13T19:00:00+01:00 Warsaw,15.789142000812069
2022-03-13T20:00:00+01:00 Warsaw,17.190188842343012
2022-03-13T21:00:00+01:00 Warsaw,18.628195113759663
2022-03-13T22:00:00+01:00 Warsaw,19.8559592885416
2022-03-13T23:00:00+01:00 Warsaw,20.778381305352127
2022-03-14T00:00:00+01:00 Warsaw,21.674619257487805
2022-03-14T01:00:00+01:00 Warsaw,22.220027055269586
2022-03-14T02:00:00+01:00 Warsaw,22.60411961112861
2022-03-14T03:00:00+01:00 Warsaw,22.92783515339869
2022-03-14T04:00:00+01:00 Warsaw,23.258832427110935
2022-03-14T05:00:00+01:00 Warsaw,23.721655074954032
2022-03-14T06:00:00+01:00 Warsaw,23.539678148229914
2022-03-14T07:00:00+01:00 Warsaw,22.15912926021194
2022-03-14T08:00:00+01:00 Warsaw,15.506654926390285
2022-03-14T09:00:00+01:00 Warsaw,11.862462580719848
2022-03-14T10:00:00+01:00 Warsaw,13.175816133568105
2022-03-14T11:00:00+01:00 Warsaw,11.5055614571092
2022-03-14T12:00:00+01:00 Warsaw,9.75263601404502
2022-03-14T13:00:00+01:00 Warsaw,8.228311296056818
2022-03-14T14:00:00+01:00 Warsaw,7.001169473094705
2022-03-14T15:00:00+01:00 Warsaw,6.844632630555718
2022-03-14T16:00:00+01:00 Warsaw,7.571679252796073
2022-03-14T17:00:00+01:00 Warsaw,9.740683402466185
2022-03-14T18:00:00+01:00 Warsaw,11.399742714069506
2022-03-14T19:00:00+01:00 Warsaw,12.59920386981817
2022-03-14T20:00:00+01:00 Warsaw,13.76080794429695
2022-03-14T21:00:00+01:00 Warsaw,14.684623510254122
2022-03-14T22:00:00+01:00 Warsaw,15.926460484795049
2022-03-14T23:00:00+01:00 Warsaw,16.912737540295833
2022-03-15T00:00:00+01:00 Warsaw,17.806629797774335
2022-03-15T01:00:00+01:00 Warsaw,18.710245055615903
2022-03-15T02:00:00+01:00 Warsaw,19.77734918592447
2022-03-15T03:00:00+01:00 Warsaw,21.4231815167814
2022-03-15T04:00:00+01:00 Warsaw,22.50119157362978
2022-03-15T05:00:00+01:00 Warsaw,23.023837632194713
2022-03-15T06:00:00+01:00 Warsaw,22.229778513248863
2022-03-15T07:00:00+01:00 Warsaw,18.355008312654164
2022-03-15T08:00:00+01:00 Warsaw,9.525514213773938
2022-03-15T09:00:00+01:00 Warsaw,7.073612344726052
2022-03-15T10:00:00+01:00 Warsaw,7.722299927140458
2022-03-15T11:00:00+01:00 Warsaw,6.80243953104078
2022-03-15T12:00:00+01:00 Warsaw,6.119268318394084
2022-03-15T13:00:00+01:00 Warsaw,5.185812043591151
2022-03-15T14:00:00+01:00 Warsaw,4.572905459672686
2022-03-15T15:00:00+01:00 Warsaw,5.681369714914806
2022-03-15T16:00:00+01:00 Warsaw,6.753825848879637
2022-03-15T17:00:00+01:00 Warsaw,8.575362072674686
2022-03-15T18:00:00+01:00 Warsaw,9.484291893994365
2022-03-15T19:00:00+01:00 Warsaw,10.65486620317565
2022-03-15T20:00:00+01:00 Warsaw,13.285381433242634
2022-03-15T21:00:00+01:00 Warsaw,15.665356283271754
2022-03-15T22:00:00+01:00 Warsaw,16.625989222153468
2022-03-15T23:00:00+01:00 Warsaw,16.588712921768582
2022-03-16T00:00:00+01:00 Warsaw,16.52867162758774
2022-03-16T01:00:00+01:00 Warsaw,16.339411273739955
2022-03-16T02:00:00+01:00 Warsaw,16.44269823212094
2022-03-16T03:00:00+01:00 Warsaw,16.43917573538091
2022-03-16T04:00:00+01:00 Warsaw,16.087660796013143
2022-03-16T05:00:00+01:00 Warsaw,16.151720967833644
2022-03-16T06:00:00+01:00 Warsaw,16.808626635678653
2022-03-16T07:00:00+01:00 Warsaw,15.5811741248098
2022-03-16T08:00:00+01:00 Warsaw,13.29070730863551
2022-03-16T09:00:00+01:00 Warsaw,10.220067009437651
2022-03-16T10:00:00+01:00 Warsaw,8.575362612313695
2022-03-16T11:00:00+01:00 Warsaw,5.66626371596772
2022-03-16T12:00:00+01:00 Warsaw,3.519311533617595
2022-03-16T13:00:00+01:00 Warsaw,3.27523617455358
2022-03-16T14:00:00+01:00 Warsaw,2.5827347666338425
2022-03-16T15:00:00+01:00 Warsaw,3.1450549242420798
2022-03-16T16:00:00+01:00 Warsaw,5.36363758664661
2022-03-16T17:00:00+01:00 Warsaw,8.416518676175011
2022-03-16T18:00:00+01:00 Warsaw,10.027021049561322
2022-03-16T19:00:00+01:00 Warsaw,10.562223884529539
2022-03-16T20:00:00+01:00 Warsaw,11.144531313033015
2022-03-16T21:00:00+01:00 Warsaw,12.460849731348915
2022-03-16T22:00:00+01:00 Warsaw,13.806979041865263
2022-03-16T23:00:00+01:00 Warsaw,14.883185516631583
2022-03-17T00:00:00+01:00 Warsaw,15.785815629486367
2022-03-17T01:00:00+01:00 Warsaw,15.969248370205916
2022-03-17T02:00:00+01:00 Warsaw,16.733711293455784
2022-03-17T03:00:00+01:00 Warsaw,18.896454352657
2022-03-17T04:00:00+01:00 Warsaw,20.17693754665756
2022-03-17T05:00:00+01:00 Warsaw,21.17788463885579
2022-03-17T06:00:00+01:00 Warsaw,20.709556443555485
2022-03-17T07:00:00+01:00 Warsaw,18.42605545413494
2022-03-17T08:00:00+01:00 Warsaw,10.41054160553585
2022-03-17T09:00:00+01:00 Warsaw,8.10233366433485
2022-03-17T10:00:00+01:00 Warsaw,10.262904960368045
2022-03-17T11:00:00+01:00 Warsaw,9.566778144898027
2022-03-17T12:00:00+01:00 Warsaw,8.710338569282854
2022-03-17T13:00:00+01:00 Warsaw,7.131157580936606
2022-03-17T14:00:00+01:00 Warsaw,7.3574739269871765
2022-03-17T15:00:00+01:00 Warsaw,7.7640429455231095
2022-03-17T16:00:00+01:00 Warsaw,9.458947158997653
2022-03-17T17:00:00+01:00 Warsaw,11.680904882333161
2022-03-17T18:00:00+01:00 Warsaw,13.19302590659077
2022-03-17T19:00:00+01:00 Warsaw,14.498717270591271
2022-03-17T20:00:00+01:00 Warsaw,15.516893068314863
2022-03-17T21:00:00+01:00 Warsaw,16.957493650982777
2022-03-17T22:00:00+01:00 Warsaw,17.7287163127727
2022-03-17T23:00:00+01:00 Warsaw,18.774938449438604
2022-03-18T00:00:00+01:00 Warsaw,19.96203268508164
2022-03-18T01:00:00+01:00 Warsaw,20.87291244213576
2022-03-18T02:00:00+01:00 Warsaw,21.568858773377567
2022-03-18T03:00:00+01:00 Warsaw,21.99016759196807
2022-03-18T04:00:00+01:00 Warsaw,22.854570215917764
2022-03-18T05:00:00+01:00 Warsaw,23.61609910255891
2022-03-18T06:00:00+01:00 Warsaw,23.297579458322428
2022-03-18T07:00:00+01:00 Warsaw,21.242279332048607
2022-03-18T08:00:00+01:00 Warsaw,11.582804680637372
2022-03-18T09:00:00+01:00 Warsaw,10.193675195646874
2022-03-18T10:00:00+01:00 Warsaw,13.430845513875523
2022-03-18T11:00:00+01:00 Warsaw,12.709958937898199
2022-03-18T12:00:00+01:00 Warsaw,12.027884961962068
2022-03-18T13:00:00+01:00 Warsaw,11.040533237193102
2022-03-18T14:00:00+01:00 Warsaw,10.236128440224094
2022-03-18T15:00:00+01:00 Warsaw,9.998074229010827
2022-03-18T16:00:00+01:00 Warsaw,10.9401548891796
2022-03-18T17:00:00+01:00 Warsaw,13.013201168601894
2022-03-18T18:00:00+01:00 Warsaw,15.31131325760594
2022-03-18T19:00:00+01:00 Warsaw,18.726895767200876
2022-03-18T20:00:00+01:00 Warsaw,21.261981518842337
2022-03-18T21:00:00+01:00 Warsaw,22.709796254863814
2022-03-18T22:00:00+01:00 Warsaw,24.050502465873166
2022-03-18T23:00:00+01:00 Warsaw,24.880145903488
2022-03-19T00:00:00+01:00 Warsaw,25.549305231041377
2022-03-19T01:00:00+01:00 Warsaw,26.209627166595727
2022-03-19T02:00:00+01:00 Warsaw,26.713525920388875
2022-03-19T03:00:00+01:00 Warsaw,27.21145588330428
2022-03-19T04:00:00+01:00 Warsaw,27.81122026732989
2022-03-19T05:00:00+01:00 Warsaw,28.184386675764014
2022-03-19T06:00:00+01:00 Warsaw,27.08034597644982
2022-03-19T07:00:00+01:00 Warsaw,23.32796841696546
2022-03-19T08:00:00+01:00 Warsaw,9.223760966012508
2022-03-19T09:00:00+01:00 Warsaw,7.455750652448631
2022-03-19T10:00:00+01:00 Warsaw,10.492721691752237
2022-03-19T11:00:00+01:00 Warsaw,10.20232809100832
2022-03-19T12:00:00+01:00 Warsaw,9.500116330477717
2022-03-19T13:00:00+01:00 Warsaw,8.898478072828716
2022-03-19T14:00:00+01:00 Warsaw,8.512814200939955
2022-03-19T15:00:00+01:00 Warsaw,8.460213431252372
2022-03-19T16:00:00+01:00 Warsaw,9.412444833225674
