Timestamp,Radiowa 20B CH kW
2021-12-02T15:00:00+01:00 Warsaw,15.982183930553456
2021-12-02T16:00:00+01:00 Warsaw,17.06491093052537
2021-12-02T17:00:00+01:00 Warsaw,17.914309387755928
2021-12-02T18:00:00+01:00 Warsaw,18.91463066451669
2021-12-02T19:00:00+01:00 Warsaw,19.578166505594414
2021-12-02T20:00:00+01:00 Warsaw,20.153549095485676
2021-12-02T21:00:00+01:00 Warsaw,20.43548274233937
2021-12-02T22:00:00+01:00 Warsaw,20.009795628357818
2021-12-02T23:00:00+01:00 Warsaw,20.215051972468693
2021-12-03T00:00:00+01:00 Warsaw,20.522070393164952
2021-12-03T01:00:00+01:00 Warsaw,20.72629602348489
2021-12-03T02:00:00+01:00 Warsaw,20.68356655461842
2021-12-03T03:00:00+01:00 Warsaw,20.90117183277949
2021-12-03T04:00:00+01:00 Warsaw,21.78701875371787
2021-12-03T05:00:00+01:00 Warsaw,22.093653936922394
2021-12-03T06:00:00+01:00 Warsaw,21.357507323057884
2021-12-03T07:00:00+01:00 Warsaw,21.707171994571837
2021-12-03T08:00:00+01:00 Warsaw,21.730655530245684
2021-12-03T09:00:00+01:00 Warsaw,21.298940957580744
2021-12-03T10:00:00+01:00 Warsaw,20.200534956449868
2021-12-03T11:00:00+01:00 Warsaw,19.405221131708412
2021-12-03T12:00:00+01:00 Warsaw,18.394285089397243
2021-12-03T13:00:00+01:00 Warsaw,18.831045652648918
2021-12-03T14:00:00+01:00 Warsaw,19.916357989222913
2021-12-03T15:00:00+01:00 Warsaw,19.319052812333144
2021-12-03T16:00:00+01:00 Warsaw,19.588685227251716
2021-12-03T17:00:00+01:00 Warsaw,19.212154411139313
2021-12-03T18:00:00+01:00 Warsaw,19.06986027841215
2021-12-03T19:00:00+01:00 Warsaw,19.87148199007577
2021-12-03T20:00:00+01:00 Warsaw,20.815830523371694
2021-12-03T21:00:00+01:00 Warsaw,20.43866744246975
2021-12-03T22:00:00+01:00 Warsaw,22.062011452876522
2021-12-03T23:00:00+01:00 Warsaw,22.749439199296962
2021-12-04T00:00:00+01:00 Warsaw,23.87601784504122
2021-12-04T01:00:00+01:00 Warsaw,23.73659719716746
2021-12-04T02:00:00+01:00 Warsaw,23.642844634934704
2021-12-04T03:00:00+01:00 Warsaw,24.3261603392186
2021-12-04T04:00:00+01:00 Warsaw,23.717709009079442
2021-12-04T05:00:00+01:00 Warsaw,23.679622529461426
2021-12-04T06:00:00+01:00 Warsaw,23.05607777648778
2021-12-04T07:00:00+01:00 Warsaw,22.412621330019505
2021-12-04T08:00:00+01:00 Warsaw,21.339596278073074
2021-12-04T09:00:00+01:00 Warsaw,20.29299044440742
2021-12-04T10:00:00+01:00 Warsaw,19.209169060508042
2021-12-04T11:00:00+01:00 Warsaw,18.560388655862955
2021-12-04T12:00:00+01:00 Warsaw,17.55020252637731
2021-12-04T13:00:00+01:00 Warsaw,17.471392540971436
2021-12-04T14:00:00+01:00 Warsaw,17.80215215148749
2021-12-04T15:00:00+01:00 Warsaw,19.26787777371502
2021-12-04T16:00:00+01:00 Warsaw,21.217702954521886
2021-12-04T17:00:00+01:00 Warsaw,21.090190312312867
2021-12-04T18:00:00+01:00 Warsaw,20.595289999053435
2021-12-04T19:00:00+01:00 Warsaw,21.462548156224702
2021-12-04T20:00:00+01:00 Warsaw,21.49184070026106
2021-12-04T21:00:00+01:00 Warsaw,22.313761653916156
2021-12-04T22:00:00+01:00 Warsaw,22.29607770625419
2021-12-04T23:00:00+01:00 Warsaw,22.716165133670525
2021-12-05T00:00:00+01:00 Warsaw,23.079821341508907
2021-12-05T01:00:00+01:00 Warsaw,24.246890426894765
2021-12-05T02:00:00+01:00 Warsaw,24.028531491047804
2021-12-05T03:00:00+01:00 Warsaw,23.074585745226926
2021-12-05T04:00:00+01:00 Warsaw,22.572875810719196
2021-12-05T05:00:00+01:00 Warsaw,23.65215899372195
2021-12-05T06:00:00+01:00 Warsaw,24.01778512376768
2021-12-05T07:00:00+01:00 Warsaw,24.856198279789197
2021-12-05T08:00:00+01:00 Warsaw,23.63759199369837
2021-12-05T09:00:00+01:00 Warsaw,22.40709826611686
2021-12-05T10:00:00+01:00 Warsaw,21.3097445371947
2021-12-05T11:00:00+01:00 Warsaw,21.270716089026795
2021-12-05T12:00:00+01:00 Warsaw,20.987344352053825
2021-12-05T13:00:00+01:00 Warsaw,20.8928136147062
2021-12-05T14:00:00+01:00 Warsaw,21.434098520719502
2021-12-05T15:00:00+01:00 Warsaw,21.81625935629732
2021-12-05T16:00:00+01:00 Warsaw,22.20555136372094
2021-12-05T17:00:00+01:00 Warsaw,23.118848854209535
2021-12-05T18:00:00+01:00 Warsaw,22.977625011503694
2021-12-05T19:00:00+01:00 Warsaw,21.667966487073915
2021-12-05T20:00:00+01:00 Warsaw,21.412633997924488
2021-12-05T21:00:00+01:00 Warsaw,21.88769859637927
2021-12-05T22:00:00+01:00 Warsaw,21.64138550399167
2021-12-05T23:00:00+01:00 Warsaw,21.58658031232699
2021-12-06T00:00:00+01:00 Warsaw,21.761538152531894
2021-12-06T01:00:00+01:00 Warsaw,21.591329487121453
2021-12-06T02:00:00+01:00 Warsaw,22.307468798508797
2021-12-06T03:00:00+01:00 Warsaw,21.209641880885595
2021-12-06T04:00:00+01:00 Warsaw,21.23969211101449
2021-12-06T05:00:00+01:00 Warsaw,21.748807804205764
2021-12-06T06:00:00+01:00 Warsaw,21.942346670374462
2021-12-06T07:00:00+01:00 Warsaw,23.01906093365254
2021-12-06T08:00:00+01:00 Warsaw,22.357616603891675
2021-12-06T09:00:00+01:00 Warsaw,22.411760316209662
2021-12-06T10:00:00+01:00 Warsaw,23.36861895748642
2021-12-06T11:00:00+01:00 Warsaw,21.894243017103936
2021-12-06T12:00:00+01:00 Warsaw,24.950345328698557
2021-12-06T13:00:00+01:00 Warsaw,22.037532004210686
2021-12-06T14:00:00+01:00 Warsaw,22.331672682778702
2021-12-06T15:00:00+01:00 Warsaw,23.59960296605472
2021-12-06T16:00:00+01:00 Warsaw,22.66815328047176
2021-12-06T17:00:00+01:00 Warsaw,24.485704115468593
2021-12-06T18:00:00+01:00 Warsaw,23.682767181701134
2021-12-06T19:00:00+01:00 Warsaw,23.25692244296162
2021-12-06T20:00:00+01:00 Warsaw,23.887153024552045
2021-12-06T21:00:00+01:00 Warsaw,25.56668202477788
2021-12-06T22:00:00+01:00 Warsaw,26.938249999284746
2021-12-06T23:00:00+01:00 Warsaw,25.248498385725195
2021-12-07T00:00:00+01:00 Warsaw,24.83906726913982
2021-12-07T01:00:00+01:00 Warsaw,25.60929687552982
2021-12-07T02:00:00+01:00 Warsaw,26.669413712475663
2021-12-07T03:00:00+01:00 Warsaw,25.24629390215958
2021-12-07T04:00:00+01:00 Warsaw,25.194905108729998
2021-12-07T05:00:00+01:00 Warsaw,25.282546302146383
2021-12-07T06:00:00+01:00 Warsaw,25.38230660395017
2021-12-07T07:00:00+01:00 Warsaw,26.206101529206123
2021-12-07T08:00:00+01:00 Warsaw,25.175322254229474
2021-12-07T09:00:00+01:00 Warsaw,24.774520170105195
2021-12-07T10:00:00+01:00 Warsaw,24.194029820528296
2021-12-07T11:00:00+01:00 Warsaw,23.748163283981654
2021-12-07T12:00:00+01:00 Warsaw,23.275616816403687
2021-12-07T13:00:00+01:00 Warsaw,23.69814829996496
2021-12-07T14:00:00+01:00 Warsaw,24.34066233302487
2021-12-07T15:00:00+01:00 Warsaw,24.92695458547716
2021-12-07T16:00:00+01:00 Warsaw,25.3188479561607
2021-12-07T17:00:00+01:00 Warsaw,25.760416718549195
2021-12-07T18:00:00+01:00 Warsaw,26.1040363236836
2021-12-07T19:00:00+01:00 Warsaw,26.326644692861368
2021-12-07T20:00:00+01:00 Warsaw,26.54038539369901
2021-12-07T21:00:00+01:00 Warsaw,27.56867322917338
2021-12-07T22:00:00+01:00 Warsaw,27.702560544272576
2021-12-07T23:00:00+01:00 Warsaw,28.354185114745736
2021-12-08T00:00:00+01:00 Warsaw,29.062748035130678
2021-12-08T01:00:00+01:00 Warsaw,29.538025478979264
2021-12-08T02:00:00+01:00 Warsaw,29.751967507044473
2021-12-08T03:00:00+01:00 Warsaw,29.752445166110988
2021-12-08T04:00:00+01:00 Warsaw,29.846776105960206
2021-12-08T05:00:00+01:00 Warsaw,29.93800438815134
2021-12-08T06:00:00+01:00 Warsaw,30.46595464781636
2021-12-08T07:00:00+01:00 Warsaw,31.835216542305762
2021-12-08T08:00:00+01:00 Warsaw,31.05350738731137
2021-12-08T09:00:00+01:00 Warsaw,30.567998219331106
2021-12-08T10:00:00+01:00 Warsaw,29.194983334862997
2021-12-08T11:00:00+01:00 Warsaw,28.403516354998477
2021-12-08T12:00:00+01:00 Warsaw,27.76176463020289
2021-12-08T13:00:00+01:00 Warsaw,27.099724238372985
2021-12-08T14:00:00+01:00 Warsaw,26.959266337054746
2021-12-08T15:00:00+01:00 Warsaw,27.0071531368248
2021-12-08T16:00:00+01:00 Warsaw,27.69123424031999
2021-12-08T17:00:00+01:00 Warsaw,29.07082127671772
2021-12-08T18:00:00+01:00 Warsaw,28.167908710175087
2021-12-08T19:00:00+01:00 Warsaw,27.513795914561666
2021-12-08T20:00:00+01:00 Warsaw,27.002253374636172
2021-12-08T21:00:00+01:00 Warsaw,26.691351983849966
2021-12-08T22:00:00+01:00 Warsaw,26.73716982087824
2021-12-08T23:00:00+01:00 Warsaw,26.778008008301256
2021-12-09T00:00:00+01:00 Warsaw,26.694421190244174
2021-12-09T01:00:00+01:00 Warsaw,27.167479815657178
2021-12-09T02:00:00+01:00 Warsaw,27.768708077218793
2021-12-09T03:00:00+01:00 Warsaw,27.489639952701236
2021-12-09T04:00:00+01:00 Warsaw,28.776131343311732
2021-12-09T05:00:00+01:00 Warsaw,27.97297839211282
2021-12-09T06:00:00+01:00 Warsaw,27.808404793915926
2021-12-09T07:00:00+01:00 Warsaw,27.1757129687998
2021-12-09T08:00:00+01:00 Warsaw,27.949333037336668
2021-12-09T09:00:00+01:00 Warsaw,25.997798890674556
2021-12-09T10:00:00+01:00 Warsaw,25.133254777532716
2021-12-09T11:00:00+01:00 Warsaw,24.671899043904414
2021-12-09T12:00:00+01:00 Warsaw,25.407271398074098
2021-12-09T13:00:00+01:00 Warsaw,23.89790031891572
2021-12-09T14:00:00+01:00 Warsaw,23.959991256975467
2021-12-09T15:00:00+01:00 Warsaw,25.08147280399299
2021-12-09T16:00:00+01:00 Warsaw,25.82379478672699
2021-12-09T17:00:00+01:00 Warsaw,25.071196160978744
2021-12-09T18:00:00+01:00 Warsaw,25.152135661954915
2021-12-09T19:00:00+01:00 Warsaw,25.760537463386857
2021-12-09T20:00:00+01:00 Warsaw,""
2021-12-09T21:00:00+01:00 Warsaw,""
2021-12-09T22:00:00+01:00 Warsaw,""
2021-12-09T23:00:00+01:00 Warsaw,""
2021-12-10T00:00:00+01:00 Warsaw,""
2021-12-10T01:00:00+01:00 Warsaw,""
2021-12-10T02:00:00+01:00 Warsaw,""
2021-12-10T03:00:00+01:00 Warsaw,""
2021-12-10T04:00:00+01:00 Warsaw,""
2021-12-10T05:00:00+01:00 Warsaw,""
2021-12-10T06:00:00+01:00 Warsaw,""
2021-12-10T07:00:00+01:00 Warsaw,""
2021-12-10T08:00:00+01:00 Warsaw,""
2021-12-10T09:00:00+01:00 Warsaw,""
2021-12-10T10:00:00+01:00 Warsaw,""
2021-12-10T11:00:00+01:00 Warsaw,""
2021-12-10T12:00:00+01:00 Warsaw,21.190963541142146
2021-12-10T13:00:00+01:00 Warsaw,19.584307239618564
2021-12-10T14:00:00+01:00 Warsaw,21.196785586697082
2021-12-10T15:00:00+01:00 Warsaw,19.811579723491715
2021-12-10T16:00:00+01:00 Warsaw,20.644823141881716
2021-12-10T17:00:00+01:00 Warsaw,21.102846467414548
2021-12-10T18:00:00+01:00 Warsaw,20.868948337893794
2021-12-10T19:00:00+01:00 Warsaw,20.12545106172751
2021-12-10T20:00:00+01:00 Warsaw,20.36105256213082
2021-12-10T21:00:00+01:00 Warsaw,20.770421103250097
2021-12-10T22:00:00+01:00 Warsaw,21.59333703909019
2021-12-10T23:00:00+01:00 Warsaw,21.96350000366982
2021-12-11T00:00:00+01:00 Warsaw,22.132660001996488
2021-12-11T01:00:00+01:00 Warsaw,22.413361448306176
2021-12-11T02:00:00+01:00 Warsaw,22.61091254570418
2021-12-11T03:00:00+01:00 Warsaw,22.105793890296308
2021-12-11T04:00:00+01:00 Warsaw,22.792810318359624
2021-12-11T05:00:00+01:00 Warsaw,23.005245277280057
2021-12-11T06:00:00+01:00 Warsaw,23.539222171935766
2021-12-11T07:00:00+01:00 Warsaw,22.677827788116755
2021-12-11T08:00:00+01:00 Warsaw,21.56647041156515
2021-12-11T09:00:00+01:00 Warsaw,20.7037515745243
2021-12-11T10:00:00+01:00 Warsaw,20.352495273406856
2021-12-11T11:00:00+01:00 Warsaw,19.993874734621357
2021-12-11T12:00:00+01:00 Warsaw,19.60520334250397
2021-12-11T13:00:00+01:00 Warsaw,20.333109394554736
2021-12-11T14:00:00+01:00 Warsaw,19.742323427853762
2021-12-11T15:00:00+01:00 Warsaw,20.233883771833447
2021-12-11T16:00:00+01:00 Warsaw,20.71270740678465
2021-12-11T17:00:00+01:00 Warsaw,25.040343870940035
2021-12-11T18:00:00+01:00 Warsaw,23.132980292699955
2021-12-11T19:00:00+01:00 Warsaw,21.455023865614407
2021-12-11T20:00:00+01:00 Warsaw,21.87394505029917
2021-12-11T21:00:00+01:00 Warsaw,22.67646260535717
2021-12-11T22:00:00+01:00 Warsaw,22.8535635665622
2021-12-11T23:00:00+01:00 Warsaw,23.396389097957698
2021-12-12T00:00:00+01:00 Warsaw,24.22030092091104
2021-12-12T01:00:00+01:00 Warsaw,25.119438360465896
2021-12-12T02:00:00+01:00 Warsaw,25.360354782563665
2021-12-12T03:00:00+01:00 Warsaw,24.887786043816146
2021-12-12T04:00:00+01:00 Warsaw,24.41373976641231
2021-12-12T05:00:00+01:00 Warsaw,24.048352302330514
2021-12-12T06:00:00+01:00 Warsaw,24.147351103237384
2021-12-12T07:00:00+01:00 Warsaw,23.876851538415938
2021-12-12T08:00:00+01:00 Warsaw,24.341378794935014
2021-12-12T09:00:00+01:00 Warsaw,24.141491070880935
2021-12-12T10:00:00+01:00 Warsaw,25.161708292768694
2021-12-12T11:00:00+01:00 Warsaw,25.323623363712475
2021-12-12T12:00:00+01:00 Warsaw,24.937461363586166
2021-12-12T13:00:00+01:00 Warsaw,24.499713113202304
2021-12-12T14:00:00+01:00 Warsaw,25.292403477441383
2021-12-12T15:00:00+01:00 Warsaw,24.099459498670367
2021-12-12T16:00:00+01:00 Warsaw,25.1759250657735
2021-12-12T17:00:00+01:00 Warsaw,23.905541444027865
2021-12-12T18:00:00+01:00 Warsaw,24.8883952583472
2021-12-12T19:00:00+01:00 Warsaw,23.901482067030887
2021-12-12T20:00:00+01:00 Warsaw,24.026859098032663
2021-12-12T21:00:00+01:00 Warsaw,24.079400852488146
2021-12-12T22:00:00+01:00 Warsaw,23.773954531113308
2021-12-12T23:00:00+01:00 Warsaw,23.57072451962365
2021-12-13T00:00:00+01:00 Warsaw,24.675282643724373
2021-12-13T01:00:00+01:00 Warsaw,24.11976442519162
2021-12-13T02:00:00+01:00 Warsaw,23.599379677617993
2021-12-13T03:00:00+01:00 Warsaw,23.706849213242535
2021-12-13T04:00:00+01:00 Warsaw,23.863613120099856
2021-12-13T05:00:00+01:00 Warsaw,24.0650729131809
2021-12-13T06:00:00+01:00 Warsaw,25.514069396952788
2021-12-13T07:00:00+01:00 Warsaw,24.870269701719284
2021-12-13T08:00:00+01:00 Warsaw,23.511019887565464
2021-12-13T09:00:00+01:00 Warsaw,22.984432961101888
2021-12-13T10:00:00+01:00 Warsaw,23.15656437728968
2021-12-13T11:00:00+01:00 Warsaw,22.866098695440424
2021-12-13T12:00:00+01:00 Warsaw,22.411420100089
2021-12-13T13:00:00+01:00 Warsaw,22.42620390165183
2021-12-13T14:00:00+01:00 Warsaw,23.350870344307683
2021-12-13T15:00:00+01:00 Warsaw,22.88365421414044
2021-12-13T16:00:00+01:00 Warsaw,24.421798203227855
2021-12-13T17:00:00+01:00 Warsaw,24.734864450008782
2021-12-13T18:00:00+01:00 Warsaw,23.870472033829916
2021-12-13T19:00:00+01:00 Warsaw,23.97527397439546
2021-12-13T20:00:00+01:00 Warsaw,24.937386175429378
2021-12-13T21:00:00+01:00 Warsaw,24.03522052264324
2021-12-13T22:00:00+01:00 Warsaw,24.739750993271667
2021-12-13T23:00:00+01:00 Warsaw,24.49947543017952
2021-12-14T00:00:00+01:00 Warsaw,25.666525918819286
2021-12-14T01:00:00+01:00 Warsaw,25.97606764952342
2021-12-14T02:00:00+01:00 Warsaw,26.436263264433837
2021-12-14T03:00:00+01:00 Warsaw,26.344557400279573
2021-12-14T04:00:00+01:00 Warsaw,26.881891575670906
2021-12-14T05:00:00+01:00 Warsaw,27.46221174418926
2021-12-14T06:00:00+01:00 Warsaw,27.145782138758236
2021-12-14T07:00:00+01:00 Warsaw,26.954227460560976
2021-12-14T08:00:00+01:00 Warsaw,25.957677875105983
2021-12-14T09:00:00+01:00 Warsaw,24.533147434361396
2021-12-14T10:00:00+01:00 Warsaw,23.823389858444532
2021-12-14T11:00:00+01:00 Warsaw,22.59036393786084
2021-12-14T12:00:00+01:00 Warsaw,22.19932990938149
2021-12-14T13:00:00+01:00 Warsaw,21.97802759957645
2021-12-14T14:00:00+01:00 Warsaw,21.9929540319382
2021-12-14T15:00:00+01:00 Warsaw,23.66046232814259
2021-12-14T16:00:00+01:00 Warsaw,21.924693048629496
2021-12-14T17:00:00+01:00 Warsaw,21.715729723076716
2021-12-14T18:00:00+01:00 Warsaw,21.40726037264741
2021-12-14T19:00:00+01:00 Warsaw,21.0530186993408
2021-12-14T20:00:00+01:00 Warsaw,20.78833203269376
2021-12-14T21:00:00+01:00 Warsaw,21.67727175716173
2021-12-14T22:00:00+01:00 Warsaw,20.11666591538875
2021-12-14T23:00:00+01:00 Warsaw,19.699535554559144
2021-12-15T00:00:00+01:00 Warsaw,19.338925217604196
2021-12-15T01:00:00+01:00 Warsaw,20.686682892697196
2021-12-15T02:00:00+01:00 Warsaw,21.984970776632665
2021-12-15T03:00:00+01:00 Warsaw,19.46892807337973
2021-12-15T04:00:00+01:00 Warsaw,18.871843508029425
2021-12-15T05:00:00+01:00 Warsaw,18.705667837416684
2021-12-15T06:00:00+01:00 Warsaw,18.55680725725492
2021-12-15T07:00:00+01:00 Warsaw,18.55203036766582
2021-12-15T08:00:00+01:00 Warsaw,18.425060679824266
2021-12-15T09:00:00+01:00 Warsaw,20.06060639963768
2021-12-15T10:00:00+01:00 Warsaw,17.77687739557091
2021-12-15T11:00:00+01:00 Warsaw,16.808085356354713
2021-12-15T12:00:00+01:00 Warsaw,16.054823575292104
2021-12-15T13:00:00+01:00 Warsaw,15.52684315553418
2021-12-15T14:00:00+01:00 Warsaw,16.218637838761012
2021-12-15T15:00:00+01:00 Warsaw,15.701576426249964
2021-12-15T16:00:00+01:00 Warsaw,16.35490075464602
2021-12-15T17:00:00+01:00 Warsaw,15.381763317024266
2021-12-15T18:00:00+01:00 Warsaw,15.136381618844139
2021-12-15T19:00:00+01:00 Warsaw,15.629595368438297
2021-12-15T20:00:00+01:00 Warsaw,16.00683227789402
2021-12-15T21:00:00+01:00 Warsaw,15.269439960762305
2021-12-15T22:00:00+01:00 Warsaw,15.06216307233881
2021-12-15T23:00:00+01:00 Warsaw,14.224904966266067
2021-12-16T00:00:00+01:00 Warsaw,14.509662661309596
2021-12-16T01:00:00+01:00 Warsaw,15.0743556820684
2021-12-16T02:00:00+01:00 Warsaw,13.50746517457344
2021-12-16T03:00:00+01:00 Warsaw,13.676589804622862
2021-12-16T04:00:00+01:00 Warsaw,13.37549776591195
2021-12-16T05:00:00+01:00 Warsaw,12.913015510859312
2021-12-16T06:00:00+01:00 Warsaw,13.11939101687184
2021-12-16T07:00:00+01:00 Warsaw,14.213677417348931
2021-12-16T08:00:00+01:00 Warsaw,16.200159824609756
2021-12-16T09:00:00+01:00 Warsaw,12.912418312474534
2021-12-16T10:00:00+01:00 Warsaw,12.375084859927496
2021-12-16T11:00:00+01:00 Warsaw,12.800688039664868
2021-12-16T12:00:00+01:00 Warsaw,12.412017950956468
2021-12-16T13:00:00+01:00 Warsaw,11.451887178178188
2021-12-16T14:00:00+01:00 Warsaw,12.599803329157451
2021-12-16T15:00:00+01:00 Warsaw,12.119970307570918
2021-12-16T16:00:00+01:00 Warsaw,12.483546733988655
2021-12-16T17:00:00+01:00 Warsaw,14.113209178139712
2021-12-16T18:00:00+01:00 Warsaw,14.939359092665098
2021-12-16T19:00:00+01:00 Warsaw,15.885827685206026
2021-12-16T20:00:00+01:00 Warsaw,15.340369085744575
2021-12-16T21:00:00+01:00 Warsaw,16.316219968530866
2021-12-16T22:00:00+01:00 Warsaw,15.689635910413884
2021-12-16T23:00:00+01:00 Warsaw,16.09860608648371
2021-12-17T00:00:00+01:00 Warsaw,16.587181260135438
2021-12-17T01:00:00+01:00 Warsaw,16.69464820953431
2021-12-17T02:00:00+01:00 Warsaw,17.965403490296747
2021-12-17T03:00:00+01:00 Warsaw,17.074763172657402
2021-12-17T04:00:00+01:00 Warsaw,17.214182677195396
2021-12-17T05:00:00+01:00 Warsaw,17.315001730742278
2021-12-17T06:00:00+01:00 Warsaw,16.812065537196617
2021-12-17T07:00:00+01:00 Warsaw,17.950235365607117
2021-12-17T08:00:00+01:00 Warsaw,20.176156655726608
2021-12-17T09:00:00+01:00 Warsaw,19.82344613630683
2021-12-17T10:00:00+01:00 Warsaw,16.442101523046137
2021-12-17T11:00:00+01:00 Warsaw,15.378181564143096
2021-12-17T12:00:00+01:00 Warsaw,14.629980361718347
2021-12-17T13:00:00+01:00 Warsaw,14.721440793408286
2021-12-17T14:00:00+01:00 Warsaw,15.400072974496418
2021-12-17T15:00:00+01:00 Warsaw,15.778793172982004
2021-12-17T16:00:00+01:00 Warsaw,18.214735039904003
2021-12-17T17:00:00+01:00 Warsaw,15.787749419265323
2021-12-17T18:00:00+01:00 Warsaw,16.011040376694112
2021-12-17T19:00:00+01:00 Warsaw,16.42140415207545
2021-12-17T20:00:00+01:00 Warsaw,16.384188934972993
2021-12-17T21:00:00+01:00 Warsaw,17.191383035868878
2021-12-17T22:00:00+01:00 Warsaw,17.346015181687143
2021-12-17T23:00:00+01:00 Warsaw,16.91555212960199
2021-12-18T00:00:00+01:00 Warsaw,18.639180806488906
2021-12-18T01:00:00+01:00 Warsaw,17.115559448577738
2021-12-18T02:00:00+01:00 Warsaw,18.126740794553537
2021-12-18T03:00:00+01:00 Warsaw,20.469713333693644
2021-12-18T04:00:00+01:00 Warsaw,20.811218498607236
2021-12-18T05:00:00+01:00 Warsaw,19.697744561700905
2021-12-18T06:00:00+01:00 Warsaw,19.220114447209568
2021-12-18T07:00:00+01:00 Warsaw,18.79323334614436
2021-12-18T08:00:00+01:00 Warsaw,18.533522722919784
2021-12-18T09:00:00+01:00 Warsaw,18.47083323991961
2021-12-18T10:00:00+01:00 Warsaw,18.620092218048043
2021-12-18T11:00:00+01:00 Warsaw,18.731140939646295
2021-12-18T12:00:00+01:00 Warsaw,18.754425602091683
2021-12-18T13:00:00+01:00 Warsaw,18.72158897002538
2021-12-18T14:00:00+01:00 Warsaw,18.723871131486366
2021-12-18T15:00:00+01:00 Warsaw,18.86152151112203
2021-12-18T16:00:00+01:00 Warsaw,18.32455926530891
2021-12-18T17:00:00+01:00 Warsaw,17.858870700432195
2021-12-18T18:00:00+01:00 Warsaw,17.42004806932476
2021-12-18T19:00:00+01:00 Warsaw,17.019038481800646
2021-12-18T20:00:00+01:00 Warsaw,16.73783354132043
2021-12-18T21:00:00+01:00 Warsaw,16.500013975002148
2021-12-18T22:00:00+01:00 Warsaw,16.258811218937236
2021-12-18T23:00:00+01:00 Warsaw,16.62913662566079
2021-12-19T00:00:00+01:00 Warsaw,16.769035355404572
2021-12-19T01:00:00+01:00 Warsaw,16.6863312854811
2021-12-19T02:00:00+01:00 Warsaw,16.877342323236995
2021-12-19T03:00:00+01:00 Warsaw,17.071776889937894
2021-12-19T04:00:00+01:00 Warsaw,16.77723822308911
2021-12-19T05:00:00+01:00 Warsaw,16.276722010484445
2021-12-19T06:00:00+01:00 Warsaw,15.621971581688635
2021-12-19T07:00:00+01:00 Warsaw,15.070707198160667
2021-12-19T08:00:00+01:00 Warsaw,16.74714278221635
2021-12-19T09:00:00+01:00 Warsaw,14.578151667515437
2021-12-19T10:00:00+01:00 Warsaw,14.076044008890785
2021-12-19T11:00:00+01:00 Warsaw,13.27959656746299
2021-12-19T12:00:00+01:00 Warsaw,13.751110490640004
2021-12-19T13:00:00+01:00 Warsaw,13.419899895376629
2021-12-19T14:00:00+01:00 Warsaw,14.163211141003503
2021-12-19T15:00:00+01:00 Warsaw,14.960255442747362
2021-12-19T16:00:00+01:00 Warsaw,15.68070861272585
2021-12-19T17:00:00+01:00 Warsaw,17.60888242265787
2021-12-19T18:00:00+01:00 Warsaw,19.44897952890874
2021-12-19T19:00:00+01:00 Warsaw,19.84401889309484
2021-12-19T20:00:00+01:00 Warsaw,20.45956357328925
