Timestamp,Radiowa 20B CustomWeather Temp_Zewnetrzna
2022-02-01T00:00:00+01:00 Warsaw,-2.5642226890281394
2022-02-01T01:00:00+01:00 Warsaw,-2.6195790767669678
2022-02-01T02:00:00+01:00 Warsaw,-2.9995238213312057
2022-02-01T03:00:00+01:00 Warsaw,-2.6356775914469073
2022-02-01T04:00:00+01:00 Warsaw,-2.5384793281555176
2022-02-01T05:00:00+01:00 Warsaw,-3.1925601387023925
2022-02-01T06:00:00+01:00 Warsaw,-3.75228560538519
2022-02-01T07:00:00+01:00 Warsaw,-3.9625720160348075
2022-02-01T08:00:00+01:00 Warsaw,-2.536285468510219
2022-02-01T09:00:00+01:00 Warsaw,-0.7376366051083262
2022-02-01T10:00:00+01:00 Warsaw,0.1833334479347936
2022-02-01T11:00:00+01:00 Warsaw,0.6021949990493495
2022-02-01T12:00:00+01:00 Warsaw,0.9613043484480485
2022-02-01T13:00:00+01:00 Warsaw,1.2715384593376746
2022-02-01T14:00:00+01:00 Warsaw,0.8665767448979456
2022-02-01T15:00:00+01:00 Warsaw,0.15469129907864113
2022-02-01T16:00:00+01:00 Warsaw,-0.20600000396370888
2022-02-01T17:00:00+01:00 Warsaw,0.01799999997019768
2022-02-01T18:00:00+01:00 Warsaw,0.05923058117668216
2022-02-01T19:00:00+01:00 Warsaw,0.12111165250341098
2022-02-01T20:00:00+01:00 Warsaw,0.1166674792766571
2022-02-01T21:00:00+01:00 Warsaw,0.10333398431539535
2022-02-01T22:00:00+01:00 Warsaw,0.06939319859851491
2022-02-01T23:00:00+01:00 Warsaw,0.11349214028034892
2022-02-02T00:00:00+01:00 Warsaw,0.22386581778526307
2022-02-02T01:00:00+01:00 Warsaw,0.3344449947277705
2022-02-02T02:00:00+01:00 Warsaw,0.4428203816597278
2022-02-02T03:00:00+01:00 Warsaw,0.4612819208548619
2022-02-02T04:00:00+01:00 Warsaw,0.6914413555248363
2022-02-02T05:00:00+01:00 Warsaw,1.398771838137978
2022-02-02T06:00:00+01:00 Warsaw,1.598985449127529
2022-02-02T07:00:00+01:00 Warsaw,1.6680391220485462
2022-02-02T08:00:00+01:00 Warsaw,1.6599996984004974
2022-02-02T09:00:00+01:00 Warsaw,1.7753332495689391
2022-02-02T10:00:00+01:00 Warsaw,1.8855556805928548
2022-02-02T11:00:00+01:00 Warsaw,1.8174074822001987
2022-02-02T12:00:00+01:00 Warsaw,1.5881331968307495
2022-02-02T13:00:00+01:00 Warsaw,1.0517391303311223
2022-02-02T14:00:00+01:00 Warsaw,1.256666712462902
2022-02-02T15:00:00+01:00 Warsaw,1.5455554227034252
2022-02-02T16:00:00+01:00 Warsaw,1.2536782642890667
2022-02-02T17:00:00+01:00 Warsaw,1.0099997134769665
2022-02-02T18:00:00+01:00 Warsaw,0.9486667513847351
2022-02-02T19:00:00+01:00 Warsaw,0.9033336718877156
2022-02-02T20:00:00+01:00 Warsaw,0.9075998115539551
2022-02-02T21:00:00+01:00 Warsaw,0.31895228802625625
2022-02-02T22:00:00+01:00 Warsaw,-0.44858576131589484
2022-02-02T23:00:00+01:00 Warsaw,-0.853733879327774
2022-02-03T00:00:00+01:00 Warsaw,-0.8953336675961813
2022-02-03T01:00:00+01:00 Warsaw,-1.3863630403171887
2022-02-03T02:00:00+01:00 Warsaw,-1.0585219911907031
2022-02-03T03:00:00+01:00 Warsaw,-0.6728068558793319
2022-02-03T04:00:00+01:00 Warsaw,-0.5304438332716624
2022-02-03T05:00:00+01:00 Warsaw,-0.4440355206790723
2022-02-03T06:00:00+01:00 Warsaw,-0.47606089982119476
2022-02-03T07:00:00+01:00 Warsaw,-0.35999999940395355
2022-02-03T08:00:00+01:00 Warsaw,0.17049388818580796
2022-02-03T09:00:00+01:00 Warsaw,1.1771109998226166
2022-02-03T10:00:00+01:00 Warsaw,1.624815000428094
2022-02-03T11:00:00+01:00 Warsaw,1.8411113080524264
2022-02-03T12:00:00+01:00 Warsaw,2.6479259808858235
2022-02-03T13:00:00+01:00 Warsaw,2.6907621111188615
2022-02-03T14:00:00+01:00 Warsaw,2.3509524975504195
2022-02-03T15:00:00+01:00 Warsaw,1.97
2022-02-03T16:00:00+01:00 Warsaw,1.6358820760951323
2022-02-03T17:00:00+01:00 Warsaw,1.667142161301204
2022-02-03T18:00:00+01:00 Warsaw,1.7253625911215078
2022-02-03T19:00:00+01:00 Warsaw,1.5682220061620076
2022-02-03T20:00:00+01:00 Warsaw,1.7077777716848586
2022-02-03T21:00:00+01:00 Warsaw,1.223333278606678
2022-02-03T22:00:00+01:00 Warsaw,0.7744444244437747
2022-02-03T23:00:00+01:00 Warsaw,0.6033334508538246
2022-02-04T00:00:00+01:00 Warsaw,0.9017647084067849
2022-02-04T01:00:00+01:00 Warsaw,1.2473332583904266
2022-02-04T02:00:00+01:00 Warsaw,1.2547058848773731
2022-02-04T03:00:00+01:00 Warsaw,1.4144444465637207
2022-02-04T04:00:00+01:00 Warsaw,1.7803698071727045
2022-02-04T05:00:00+01:00 Warsaw,1.9496826103755407
2022-02-04T06:00:00+01:00 Warsaw,2.2286669850349425
2022-02-04T07:00:00+01:00 Warsaw,2.492963049146864
2022-02-04T08:00:00+01:00 Warsaw,2.8579999804496765
2022-02-04T09:00:00+01:00 Warsaw,3.563162326812744
2022-02-04T10:00:00+01:00 Warsaw,4.2785714240301225
2022-02-04T11:00:00+01:00 Warsaw,4.566190379006522
2022-02-04T12:00:00+01:00 Warsaw,4.94128232735854
2022-02-04T13:00:00+01:00 Warsaw,5.074242071671919
2022-02-04T14:00:00+01:00 Warsaw,4.8793333053588865
2022-02-04T15:00:00+01:00 Warsaw,4.810000014305115
2022-02-04T16:00:00+01:00 Warsaw,4.634347625400709
2022-02-04T17:00:00+01:00 Warsaw,4.076666624315323
2022-02-04T18:00:00+01:00 Warsaw,3.701110859711965
2022-02-04T19:00:00+01:00 Warsaw,3.887333536148071
2022-02-04T20:00:00+01:00 Warsaw,3.9938597679138184
2022-02-04T21:00:00+01:00 Warsaw,4.095333433151245
2022-02-04T22:00:00+01:00 Warsaw,4.1855559547742205
2022-02-04T23:00:00+01:00 Warsaw,4.147254943847656
2022-02-05T00:00:00+01:00 Warsaw,4.072856613567898
2022-02-05T01:00:00+01:00 Warsaw,4.132423617623069
2022-02-05T02:00:00+01:00 Warsaw,4.112221856911977
2022-02-05T03:00:00+01:00 Warsaw,4.2462667465209964
2022-02-05T04:00:00+01:00 Warsaw,4.499655509817189
2022-02-05T05:00:00+01:00 Warsaw,4.69222233692805
2022-02-05T06:00:00+01:00 Warsaw,3.8615151101892646
2022-02-05T07:00:00+01:00 Warsaw,2.8871015051136846
2022-02-05T08:00:00+01:00 Warsaw,3.149999996026357
2022-02-05T09:00:00+01:00 Warsaw,3.701111058394114
2022-02-05T10:00:00+01:00 Warsaw,3.7616667449474335
2022-02-05T11:00:00+01:00 Warsaw,3.9622579390002834
2022-02-05T12:00:00+01:00 Warsaw,4.472342568474847
2022-02-05T13:00:00+01:00 Warsaw,3.885238059929439
2022-02-05T14:00:00+01:00 Warsaw,4.097500003874302
2022-02-05T15:00:00+01:00 Warsaw,3.7204274519895897
2022-02-05T16:00:00+01:00 Warsaw,2.9895556529362994
2022-02-05T17:00:00+01:00 Warsaw,2.4260000069936116
2022-02-05T18:00:00+01:00 Warsaw,2.3784845633940264
2022-02-05T19:00:00+01:00 Warsaw,2.5927452760584213
2022-02-05T20:00:00+01:00 Warsaw,2.7699999809265137
2022-02-05T21:00:00+01:00 Warsaw,2.77888863881429
2022-02-05T22:00:00+01:00 Warsaw,2.775613922821848
2022-02-05T23:00:00+01:00 Warsaw,2.505238209451948
2022-02-06T00:00:00+01:00 Warsaw,2.3803705506854587
2022-02-06T01:00:00+01:00 Warsaw,2.2053619985995083
2022-02-06T02:00:00+01:00 Warsaw,2.175333523750305
2022-02-06T03:00:00+01:00 Warsaw,2.12666654586792
2022-02-06T04:00:00+01:00 Warsaw,2.076666663090388
2022-02-06T05:00:00+01:00 Warsaw,1.7255558172861736
2022-02-06T06:00:00+01:00 Warsaw,1.9992064294360934
2022-02-06T07:00:00+01:00 Warsaw,2.3993334770202637
2022-02-06T08:00:00+01:00 Warsaw,2.66777773698171
2022-02-06T09:00:00+01:00 Warsaw,3.19298845324023
2022-02-06T10:00:00+01:00 Warsaw,3.623333489894867
2022-02-06T11:00:00+01:00 Warsaw,3.641515027392994
2022-02-06T12:00:00+01:00 Warsaw,3.822548838222728
2022-02-06T13:00:00+01:00 Warsaw,4.040000334382057
2022-02-06T14:00:00+01:00 Warsaw,4.100793316250756
2022-02-06T15:00:00+01:00 Warsaw,4.229999482631683
2022-02-06T16:00:00+01:00 Warsaw,4.14333312852042
2022-02-06T17:00:00+01:00 Warsaw,4.293478095013162
2022-02-06T18:00:00+01:00 Warsaw,4.498889207839966
2022-02-06T19:00:00+01:00 Warsaw,4.467142479760306
2022-02-06T20:00:00+01:00 Warsaw,4.418000030517578
2022-02-06T21:00:00+01:00 Warsaw,4.081372653736787
2022-02-06T22:00:00+01:00 Warsaw,4.015128099001371
2022-02-06T23:00:00+01:00 Warsaw,4.131904670170376
2022-02-07T00:00:00+01:00 Warsaw,4.1166667461395265
2022-02-07T01:00:00+01:00 Warsaw,4.090000003576279
2022-02-07T02:00:00+01:00 Warsaw,3.698000011444092
2022-02-07T03:00:00+01:00 Warsaw,3.251303952673207
2022-02-07T04:00:00+01:00 Warsaw,3.1062963671154447
2022-02-07T05:00:00+01:00 Warsaw,2.876666873693466
2022-02-07T06:00:00+01:00 Warsaw,2.4095062856320983
2022-02-07T07:00:00+01:00 Warsaw,1.9470368060800765
2022-02-07T08:00:00+01:00 Warsaw,1.0709523218018668
2022-02-07T09:00:00+01:00 Warsaw,1.1006667494773865
2022-02-07T10:00:00+01:00 Warsaw,1.1893105054723805
2022-02-07T11:00:00+01:00 Warsaw,1.4290478442396437
2022-02-07T12:00:00+01:00 Warsaw,1.1058024057635554
2022-02-07T13:00:00+01:00 Warsaw,1.4761331987380981
2022-02-07T14:00:00+01:00 Warsaw,2.196666576360401
2022-02-07T15:00:00+01:00 Warsaw,2.229394110766324
2022-02-07T16:00:00+01:00 Warsaw,1.9712697778429304
2022-02-07T17:00:00+01:00 Warsaw,1.8313332617282867
2022-02-07T18:00:00+01:00 Warsaw,1.541555658976237
2022-02-07T19:00:00+01:00 Warsaw,1.183333166440328
2022-02-07T20:00:00+01:00 Warsaw,0.916666516661644
2022-02-07T21:00:00+01:00 Warsaw,1.1374073558383517
2022-02-07T22:00:00+01:00 Warsaw,1.3795233454023088
2022-02-07T23:00:00+01:00 Warsaw,1.5423457357618544
2022-02-08T00:00:00+01:00 Warsaw,2.0019999861717226
2022-02-08T01:00:00+01:00 Warsaw,2.0066665336489677
2022-02-08T02:00:00+01:00 Warsaw,2.0666664987802505
2022-02-08T03:00:00+01:00 Warsaw,2.123333767056465
2022-02-08T04:00:00+01:00 Warsaw,2.3093940778212114
2022-02-08T05:00:00+01:00 Warsaw,2.433589678544265
2022-02-08T06:00:00+01:00 Warsaw,2.1488232261994304
2022-02-08T07:00:00+01:00 Warsaw,1.8186275047414444
2022-02-08T08:00:00+01:00 Warsaw,2.3474353643564076
2022-02-08T09:00:00+01:00 Warsaw,3.1901801470163704
2022-02-08T10:00:00+01:00 Warsaw,3.757967448816067
2022-02-08T11:00:00+01:00 Warsaw,4.350540521982554
2022-02-08T12:00:00+01:00 Warsaw,4.440769048837515
2022-02-08T13:00:00+01:00 Warsaw,4.480302940715443
2022-02-08T14:00:00+01:00 Warsaw,3.394496041674947
2022-02-08T15:00:00+01:00 Warsaw,2.750952368690854
2022-02-08T16:00:00+01:00 Warsaw,3.1082457868676436
2022-02-08T17:00:00+01:00 Warsaw,3.548947384482936
2022-02-08T18:00:00+01:00 Warsaw,4.0916000175476075
2022-02-08T19:00:00+01:00 Warsaw,4.783333403723581
2022-02-08T20:00:00+01:00 Warsaw,5.4136363593014805
2022-02-08T21:00:00+01:00 Warsaw,5.647460392543247
2022-02-08T22:00:00+01:00 Warsaw,5.696666777133942
2022-02-08T23:00:00+01:00 Warsaw,5.407777905464172
2022-02-09T00:00:00+01:00 Warsaw,4.921919230258826
2022-02-09T01:00:00+01:00 Warsaw,4.1056190150124685
2022-02-09T02:00:00+01:00 Warsaw,3.66019649365369
2022-02-09T03:00:00+01:00 Warsaw,3.543333331743876
2022-02-09T04:00:00+01:00 Warsaw,3.595882212414461
2022-02-09T05:00:00+01:00 Warsaw,3.0073333621025085
2022-02-09T06:00:00+01:00 Warsaw,2.5064104061860304
2022-02-09T07:00:00+01:00 Warsaw,2.8514813714557223
2022-02-09T08:00:00+01:00 Warsaw,4.545072638470193
2022-02-09T09:00:00+01:00 Warsaw,6.522669761738879
