Timestamp,Radiowa 20B CustomWeather Temp_Zewnetrzna
2022-03-01T00:00:00+01:00 Warsaw,-4.685110727945964
2022-03-01T01:00:00+01:00 Warsaw,-4.693999842593544
2022-03-01T02:00:00+01:00 Warsaw,-5.365999971117292
2022-03-01T03:00:00+01:00 Warsaw,-6.2193335096041364
2022-03-01T04:00:00+01:00 Warsaw,-6.775684632753071
2022-03-01T05:00:00+01:00 Warsaw,-7.074190457661946
2022-03-01T06:00:00+01:00 Warsaw,-7.188897560382712
2022-03-01T07:00:00+01:00 Warsaw,-6.083803812662761
2022-03-01T08:00:00+01:00 Warsaw,-2.1107556784835952
2022-03-01T09:00:00+01:00 Warsaw,3.3203030662103132
2022-03-01T10:00:00+01:00 Warsaw,2.949047488825662
2022-03-01T11:00:00+01:00 Warsaw,3.6650000140070915
2022-03-01T12:00:00+01:00 Warsaw,4.543333390179803
2022-03-01T13:00:00+01:00 Warsaw,5.34000001847744
2022-03-01T14:00:00+01:00 Warsaw,5.8465433297333895
2022-03-01T15:00:00+01:00 Warsaw,5.870833307504654
2022-03-01T16:00:00+01:00 Warsaw,4.786551878370088
2022-03-01T17:00:00+01:00 Warsaw,2.036666582028071
2022-03-01T18:00:00+01:00 Warsaw,-0.26793111798128694
2022-03-01T19:00:00+01:00 Warsaw,-1.7535553322898016
2022-03-01T20:00:00+01:00 Warsaw,-2.3546314866919267
2022-03-01T21:00:00+01:00 Warsaw,-3.094864864607115
2022-03-01T22:00:00+01:00 Warsaw,-4.046320295333862
2022-03-01T23:00:00+01:00 Warsaw,-4.624666293462117
2022-03-02T00:00:00+01:00 Warsaw,-5.136666615804036
2022-03-02T01:00:00+01:00 Warsaw,-5.637999859723178
2022-03-02T02:00:00+01:00 Warsaw,-5.992665648460388
2022-03-02T03:00:00+01:00 Warsaw,-5.987914375636889
2022-03-02T04:00:00+01:00 Warsaw,-6.21044381459554
2022-03-02T05:00:00+01:00 Warsaw,-6.626521359319272
2022-03-02T06:00:00+01:00 Warsaw,-6.877271847291426
2022-03-02T07:00:00+01:00 Warsaw,-5.655626830408129
2022-03-02T08:00:00+01:00 Warsaw,-1.7922664927318692
2022-03-02T09:00:00+01:00 Warsaw,3.7538096564156667
2022-03-02T10:00:00+01:00 Warsaw,3.728333607316017
2022-03-02T11:00:00+01:00 Warsaw,4.486666724085808
2022-03-02T12:00:00+01:00 Warsaw,5.378420930159719
2022-03-02T13:00:00+01:00 Warsaw,6.224814821172644
2022-03-02T14:00:00+01:00 Warsaw,6.619411440456615
2022-03-02T15:00:00+01:00 Warsaw,6.284814874331157
2022-03-02T16:00:00+01:00 Warsaw,4.945819082906691
2022-03-02T17:00:00+01:00 Warsaw,2.2651114066441855
2022-03-02T18:00:00+01:00 Warsaw,-0.16129687511446802
2022-03-02T19:00:00+01:00 Warsaw,-1.3393334969878197
2022-03-02T20:00:00+01:00 Warsaw,-1.9522398281097413
2022-03-02T21:00:00+01:00 Warsaw,-2.54623446745031
2022-03-02T22:00:00+01:00 Warsaw,-2.7846676111221313
2022-03-02T23:00:00+01:00 Warsaw,-3.3531995455423993
2022-03-03T00:00:00+01:00 Warsaw,-4.061999907096227
2022-03-03T01:00:00+01:00 Warsaw,-4.514444457160102
2022-03-03T02:00:00+01:00 Warsaw,-5.04321753460428
2022-03-03T03:00:00+01:00 Warsaw,-5.462000211079915
2022-03-03T04:00:00+01:00 Warsaw,-5.763332903385162
2022-03-03T05:00:00+01:00 Warsaw,-6.017999351024628
