Timestamp,Radiowa 20B CustomWeather Temp_Zewnetrzna
2022-04-01T00:00:00+02:00 Warsaw,3.1833333174387612
2022-04-01T01:00:00+02:00 Warsaw,2.8766668059609155
2022-04-01T02:00:00+02:00 Warsaw,2.5833331671628086
2022-04-01T03:00:00+02:00 Warsaw,2.3255558411280313
2022-04-01T04:00:00+02:00 Warsaw,1.9833332129887171
2022-04-01T05:00:00+02:00 Warsaw,1.583333432674408
2022-04-01T06:00:00+02:00 Warsaw,1.146470588796279
2022-04-01T07:00:00+02:00 Warsaw,0.6726084830968276
2022-04-01T08:00:00+02:00 Warsaw,0.6100000010596381
2022-04-01T09:00:00+02:00 Warsaw,1.3980460331357758
2022-04-01T10:00:00+02:00 Warsaw,1.3263217251876305
2022-04-01T11:00:00+02:00 Warsaw,0.9246667474508286
2022-04-01T12:00:00+02:00 Warsaw,0.7376190998724529
2022-04-01T13:00:00+02:00 Warsaw,0.7731373345150667
2022-04-01T14:00:00+02:00 Warsaw,0.6303923585835625
2022-04-01T15:00:00+02:00 Warsaw,0.732666739821434
2022-04-01T16:00:00+02:00 Warsaw,0.530000406006972
2022-04-01T17:00:00+02:00 Warsaw,0.22333343606442213
2022-04-01T18:00:00+02:00 Warsaw,0.015333252120763063
2022-04-01T19:00:00+02:00 Warsaw,-0.10157894843110912
2022-04-01T20:00:00+02:00 Warsaw,-0.13666626438498497
2022-04-01T21:00:00+02:00 Warsaw,-0.19444417456785837
2022-04-01T22:00:00+02:00 Warsaw,-0.1766674816608429
2022-04-01T23:00:00+02:00 Warsaw,-0.1766674816608429
2022-04-02T00:00:00+02:00 Warsaw,-0.22111084312200546
2022-04-02T01:00:00+02:00 Warsaw,-0.2985714322754315
2022-04-02T02:00:00+02:00 Warsaw,-0.5011108343799909
2022-04-02T03:00:00+02:00 Warsaw,-0.7766668146306818
2022-04-02T04:00:00+02:00 Warsaw,-0.9499999965940203
2022-04-02T05:00:00+02:00 Warsaw,-1.1562228865093656
2022-04-02T06:00:00+02:00 Warsaw,-1.329733713467916
2022-04-02T07:00:00+02:00 Warsaw,-1.4780012766520183
2022-04-02T08:00:00+02:00 Warsaw,-1.1605263195539777
2022-04-02T09:00:00+02:00 Warsaw,-0.6529092666777697
2022-04-02T10:00:00+02:00 Warsaw,-0.056666738839577076
2022-04-02T11:00:00+02:00 Warsaw,0.6931747602564948
2022-04-02T12:00:00+02:00 Warsaw,1.905886485221538
2022-04-02T13:00:00+02:00 Warsaw,3.807484077957441
2022-04-02T14:00:00+02:00 Warsaw,4.9759770919536725
2022-04-02T15:00:00+02:00 Warsaw,4.974137963919804
2022-04-02T16:00:00+02:00 Warsaw,4.608730225335984
2022-04-02T17:00:00+02:00 Warsaw,4.396666603088379
2022-04-02T18:00:00+02:00 Warsaw,3.5566667255602384
2022-04-02T19:00:00+02:00 Warsaw,2.5966666095397053
2022-04-02T20:00:00+02:00 Warsaw,2.1331373663509594
2022-04-02T21:00:00+02:00 Warsaw,1.6940580399140068
2022-04-02T22:00:00+02:00 Warsaw,1.1815941385600879
2022-04-02T23:00:00+02:00 Warsaw,0.4899999995250255
2022-04-03T00:00:00+02:00 Warsaw,-0.4033332864354764
2022-04-03T01:00:00+02:00 Warsaw,-1.1945126561018138
2022-04-03T02:00:00+02:00 Warsaw,-1.8170475108282906
2022-04-03T03:00:00+02:00 Warsaw,-2.4067610786074685
2022-04-03T04:00:00+02:00 Warsaw,-2.8017337481180826
2022-04-03T05:00:00+02:00 Warsaw,-3.3119052251180015
2022-04-03T06:00:00+02:00 Warsaw,-3.4048570224217007
2022-04-03T07:00:00+02:00 Warsaw,-1.8097333898146948
2022-04-03T08:00:00+02:00 Warsaw,0.7751460607539404
2022-04-03T09:00:00+02:00 Warsaw,8.813244568674188
2022-04-03T10:00:00+02:00 Warsaw,8.251112691287336
2022-04-03T11:00:00+02:00 Warsaw,5.346209095973594
2022-04-03T12:00:00+02:00 Warsaw,5.870854597825271
2022-04-03T13:00:00+02:00 Warsaw,6.161466875076294
2022-04-03T14:00:00+02:00 Warsaw,6.668269574642181
2022-04-03T15:00:00+02:00 Warsaw,6.546000134944916
2022-04-03T16:00:00+02:00 Warsaw,5.7607245445251465
2022-04-03T17:00:00+02:00 Warsaw,4.756666624546051
2022-04-03T18:00:00+02:00 Warsaw,3.8011111929303123
2022-04-03T19:00:00+02:00 Warsaw,1.9911320704334188
2022-04-03T20:00:00+02:00 Warsaw,0.8746912920916522
2022-04-03T21:00:00+02:00 Warsaw,1.0833331309258938
2022-04-03T22:00:00+02:00 Warsaw,1.1877779165903728
2022-04-03T23:00:00+02:00 Warsaw,0.7666662484407425
2022-04-04T00:00:00+02:00 Warsaw,0.6876810866853466
2022-04-04T01:00:00+02:00 Warsaw,0.4166665617376566
2022-04-04T02:00:00+02:00 Warsaw,0.008709677855574315
2022-04-04T03:00:00+02:00 Warsaw,-0.7831034475359423
2022-04-04T04:00:00+02:00 Warsaw,-1.4036465953378117
2022-04-04T05:00:00+02:00 Warsaw,-1.1369625285819724
2022-04-04T06:00:00+02:00 Warsaw,-0.40333333365957846
2022-04-04T07:00:00+02:00 Warsaw,0.4987618590039866
2022-04-04T08:00:00+02:00 Warsaw,0.6265924470292197
2022-04-04T09:00:00+02:00 Warsaw,2.9775553544362388
2022-04-04T10:00:00+02:00 Warsaw,6.9083129809452934
2022-04-04T11:00:00+02:00 Warsaw,6.836399836973711
2022-04-04T12:00:00+02:00 Warsaw,7.484310915072759
2022-04-04T13:00:00+02:00 Warsaw,7.767149641158733
2022-04-04T14:00:00+02:00 Warsaw,7.6770465557391825
2022-04-04T15:00:00+02:00 Warsaw,8.083732084794478
2022-04-04T16:00:00+02:00 Warsaw,7.773621577482957
2022-04-04T17:00:00+02:00 Warsaw,7.534382866274926
2022-04-04T18:00:00+02:00 Warsaw,6.535566124261594
2022-04-04T19:00:00+02:00 Warsaw,5.516666584014892
2022-04-04T20:00:00+02:00 Warsaw,5.010000008803147
2022-04-04T21:00:00+02:00 Warsaw,4.943333387374878
2022-04-04T22:00:00+02:00 Warsaw,4.8997776985168455
2022-04-04T23:00:00+02:00 Warsaw,4.37
2022-04-05T00:00:00+02:00 Warsaw,3.7717094665918593
2022-04-05T01:00:00+02:00 Warsaw,2.3476000022888184
2022-04-05T02:00:00+02:00 Warsaw,2.2852940980125878
2022-04-05T03:00:00+02:00 Warsaw,2.097619261060442
2022-04-05T04:00:00+02:00 Warsaw,2.356666670905219
2022-04-05T05:00:00+02:00 Warsaw,3.0233332738280296
