Timestamp,Radiowa 20B CH kW
2021-10-01T00:00:00+02:00 Warsaw,12.505257934111135
2021-10-01T01:00:00+02:00 Warsaw,11.034259261908355
2021-10-01T02:00:00+02:00 Warsaw,14.398611063957214
2021-10-01T03:00:00+02:00 Warsaw,13.885555544605962
2021-10-01T04:00:00+02:00 Warsaw,12.88648147583008
2021-10-01T05:00:00+02:00 Warsaw,12.764490747451783
2021-10-01T06:00:00+02:00 Warsaw,14.069398127220296
2021-10-01T07:00:00+02:00 Warsaw,12.0401190526271
2021-10-01T08:00:00+02:00 Warsaw,9.618333307902018
2021-10-01T09:00:00+02:00 Warsaw,2.7037499845027924
2021-10-01T10:00:00+02:00 Warsaw,14.869444488237301
2021-10-01T11:00:00+02:00 Warsaw,12.053240686434286
2021-10-01T12:00:00+02:00 Warsaw,8.824999915228949
2021-10-01T13:00:00+02:00 Warsaw,8.961944397290548
2021-10-01T14:00:00+02:00 Warsaw,8.661388919971607
2021-10-01T15:00:00+02:00 Warsaw,8.604166624722659
2021-10-01T16:00:00+02:00 Warsaw,8.33923289119882
2021-10-01T17:00:00+02:00 Warsaw,7.017261886880512
2021-10-01T18:00:00+02:00 Warsaw,8.299404709112077
2021-10-01T19:00:00+02:00 Warsaw,9.477182575634549
2021-10-01T20:00:00+02:00 Warsaw,9.075000030023078
2021-10-01T21:00:00+02:00 Warsaw,8.71135713168553
2021-10-01T22:00:00+02:00 Warsaw,8.896243399160879
2021-10-01T23:00:00+02:00 Warsaw,9.87857147940883
2021-10-02T00:00:00+02:00 Warsaw,10.140740744272868
2021-10-02T01:00:00+02:00 Warsaw,9.969814835654363
2021-10-02T02:00:00+02:00 Warsaw,9.063888904783461
2021-10-02T03:00:00+02:00 Warsaw,10.024305565962715
2021-10-02T04:00:00+02:00 Warsaw,10.94481481799373
2021-10-02T05:00:00+02:00 Warsaw,11.006064759801935
2021-10-02T06:00:00+02:00 Warsaw,10.516203745647713
2021-10-02T07:00:00+02:00 Warsaw,10.847499922911325
2021-10-02T08:00:00+02:00 Warsaw,10.201884833593217
2021-10-02T09:00:00+02:00 Warsaw,8.54097882502924
2021-10-02T10:00:00+02:00 Warsaw,8.321706402301789
2021-10-02T11:00:00+02:00 Warsaw,8.892870393064287
2021-10-02T12:00:00+02:00 Warsaw,8.845046218677803
2021-10-02T13:00:00+02:00 Warsaw,6.352546294406056
2021-10-02T14:00:00+02:00 Warsaw,0.509404762469173
2021-10-02T15:00:00+02:00 Warsaw,0.28203704177781386
2021-10-02T16:00:00+02:00 Warsaw,0.8311111159898615
2021-10-02T17:00:00+02:00 Warsaw,0.3691666679338567
2021-10-02T18:00:00+02:00 Warsaw,14.634814725595492
2021-10-02T19:00:00+02:00 Warsaw,10.838492011267041
2021-10-02T20:00:00+02:00 Warsaw,10.081547640618824
2021-10-02T21:00:00+02:00 Warsaw,9.476421983153731
2021-10-02T22:00:00+02:00 Warsaw,9.580985384643393
2021-10-02T23:00:00+02:00 Warsaw,9.528888954056633
2021-10-03T00:00:00+02:00 Warsaw,9.513703676506324
2021-10-03T01:00:00+02:00 Warsaw,9.635529073331721
2021-10-03T02:00:00+02:00 Warsaw,9.19949741716738
2021-10-03T03:00:00+02:00 Warsaw,9.225277755437075
2021-10-03T04:00:00+02:00 Warsaw,9.39226854774687
2021-10-03T05:00:00+02:00 Warsaw,8.517824073191042
2021-10-03T06:00:00+02:00 Warsaw,9.138194419719554
2021-10-03T07:00:00+02:00 Warsaw,8.623234201802148
2021-10-03T08:00:00+02:00 Warsaw,7.792142914590382
2021-10-03T09:00:00+02:00 Warsaw,6.318750000093132
2021-10-03T10:00:00+02:00 Warsaw,12.929999948143958
2021-10-03T11:00:00+02:00 Warsaw,8.719555558173193
2021-10-03T12:00:00+02:00 Warsaw,0.18749999906867743
2021-10-03T13:00:00+02:00 Warsaw,0.5000000041392114
2021-10-03T14:00:00+02:00 Warsaw,1.0299999870359897
2021-10-03T15:00:00+02:00 Warsaw,0.7702380923465605
2021-10-03T16:00:00+02:00 Warsaw,0.2875000052154064
2021-10-03T17:00:00+02:00 Warsaw,0.38555555600259045
2021-10-03T18:00:00+02:00 Warsaw,18.903333324591323
2021-10-03T19:00:00+02:00 Warsaw,9.525066144882686
2021-10-03T20:00:00+02:00 Warsaw,8.767592597890783
2021-10-03T21:00:00+02:00 Warsaw,8.622949770203343
2021-10-03T22:00:00+02:00 Warsaw,9.216190474676708
2021-10-03T23:00:00+02:00 Warsaw,8.88016670749301
2021-10-04T00:00:00+02:00 Warsaw,7.988009319261269
2021-10-04T01:00:00+02:00 Warsaw,8.689497282706872
2021-10-04T02:00:00+02:00 Warsaw,8.960429947969144
2021-10-04T03:00:00+02:00 Warsaw,8.503240800786902
2021-10-04T04:00:00+02:00 Warsaw,8.336309508356468
2021-10-04T05:00:00+02:00 Warsaw,8.143750056072518
2021-10-04T06:00:00+02:00 Warsaw,8.096000023682912
2021-10-04T07:00:00+02:00 Warsaw,8.26373013541812
2021-10-04T08:00:00+02:00 Warsaw,7.684047689040502
